pickup_month,monthly_hamper_demand,unique_client,total_visits,visits_last_90d,days_since_first_visit,avg_days_between_visits,distance_km,avg_distance_km,distance_category,total_dependents,unique_clients,returning_proportion,prev_month_demand,rolling_3m_demand
Apr-24,940,1696018350912x636102228218925700,10,3.0,159,30.88888888888889,,,,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018350912x636102228218925700,10,3.0,190,30.88888888888889,,,,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018350912x636102228218925700,10,4.0,218,30.88888888888889,,,,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018350912x636102228218925700,10,3.0,251,30.88888888888889,,,,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018350912x636102228218925700,10,3.0,282,30.88888888888889,,,,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018351077x990024985842707200,9,1.0,0,32.875,0.617,0.617,near,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018351077x990024985842707200,9,2.0,30,32.875,0.617,0.617,near,2594,646,0.9898107714701602,1297.0,666.0
Feb-24,845,1696018351077x990024985842707200,9,2.0,92,32.875,0.617,0.617,near,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018351077x990024985842707200,9,3.0,114,32.875,0.617,0.617,near,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018351077x990024985842707200,9,3.0,153,32.875,0.617,0.617,near,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018351077x990024985842707200,9,4.0,175,32.875,0.617,0.617,near,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018351077x990024985842707200,9,4.0,198,32.875,0.617,0.617,near,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018351077x990024985842707200,9,4.0,237,32.875,0.617,0.617,near,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018351077x990024985842707200,9,3.0,267,32.875,0.617,0.617,near,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018351245x122083192081817950,10,1.0,0,29.666666666666668,11.848,11.848,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018351245x122083192081817950,10,2.0,29,29.666666666666668,11.848,11.848,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018351245x122083192081817950,10,3.0,58,29.666666666666668,11.848,11.848,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018351245x122083192081817950,10,3.0,90,29.666666666666668,11.848,11.848,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018351245x122083192081817950,10,4.0,118,29.666666666666668,11.848,11.848,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018351245x122083192081817950,10,3.0,153,29.666666666666668,11.848,11.848,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018351245x122083192081817950,10,3.0,181,29.666666666666668,11.848,11.848,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018351245x122083192081817950,10,3.0,210,29.666666666666668,11.848,11.848,medium,3659,939,1.0,1416.0,985.6666666666666
Jun-24,1538,1696018351245x122083192081817950,10,4.0,212,29.666666666666668,11.848,11.848,medium,3659,939,1.0,1416.0,985.6666666666666
Aug-24,1297,1696018351245x122083192081817950,10,3.0,272,29.666666666666668,11.848,11.848,medium,4369,998,0.9826238053866203,7.0,748.0
May-24,1180,1696018351459x695920877854063760,5,1.0,0,22.0,8.064,8.064,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jul-24,1416,1696018351459x695920877854063760,5,2.0,57,22.0,8.064,8.064,medium,4219,985,0.9955277280858676,3.0,751.0
Jul-24,1416,1696018351459x695920877854063760,5,3.0,69,22.0,8.064,8.064,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018351459x695920877854063760,5,4.0,88,22.0,8.064,8.064,medium,4369,998,0.9826238053866203,7.0,748.0
Aug-24,1297,1696018351459x695920877854063760,5,5.0,89,22.0,8.064,8.064,medium,4369,998,0.9826238053866203,7.0,748.0
Dec-23,694,1696018351581x450077416786939900,9,1.0,0,32.0,14.922,14.922,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018351581x450077416786939900,9,2.0,30,32.0,14.922,14.922,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018351581x450077416786939900,9,3.0,70,32.0,14.922,14.922,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018351581x450077416786939900,9,3.0,98,32.0,14.922,14.922,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018351581x450077416786939900,9,3.0,135,32.0,14.922,14.922,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018351581x450077416786939900,9,4.0,159,32.0,14.922,14.922,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018351581x450077416786939900,9,3.0,190,32.0,14.922,14.922,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018351581x450077416786939900,9,3.0,234,32.0,14.922,14.922,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018351581x450077416786939900,9,3.0,260,32.0,14.922,14.922,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018351877x305668404200842840,10,1.0,0,30.11111111111111,9.69,9.69,medium,2296,576,0.9915254237288136,1180.0,903.0
Jan-24,834,1696018351877x305668404200842840,10,2.0,40,30.11111111111111,9.69,9.69,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018351877x305668404200842840,10,3.0,76,30.11111111111111,9.69,9.69,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018351877x305668404200842840,10,3.0,106,30.11111111111111,9.69,9.69,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018351877x305668404200842840,10,3.0,140,30.11111111111111,9.69,9.69,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018351877x305668404200842840,10,3.0,182,30.11111111111111,9.69,9.69,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018351877x305668404200842840,10,3.0,209,30.11111111111111,9.69,9.69,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018351877x305668404200842840,10,3.0,239,30.11111111111111,9.69,9.69,medium,4219,985,0.9955277280858676,3.0,751.0
Jul-24,1416,1696018351877x305668404200842840,10,4.0,243,30.11111111111111,9.69,9.69,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018351877x305668404200842840,10,4.0,274,30.11111111111111,9.69,9.69,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018351980x462153939583451300,10,1.0,0,29.77777777777778,13.09,13.09,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018351980x462153939583451300,10,2.0,30,29.77777777777778,13.09,13.09,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018351980x462153939583451300,10,3.0,58,29.77777777777778,13.09,13.09,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018351980x462153939583451300,10,3.0,91,29.77777777777778,13.09,13.09,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018351980x462153939583451300,10,4.0,119,29.77777777777778,13.09,13.09,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018351980x462153939583451300,10,3.0,153,29.77777777777778,13.09,13.09,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018351980x462153939583451300,10,3.0,182,29.77777777777778,13.09,13.09,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018351980x462153939583451300,10,3.0,212,29.77777777777778,13.09,13.09,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018351980x462153939583451300,10,3.0,244,29.77777777777778,13.09,13.09,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018351980x462153939583451300,10,3.0,273,29.77777777777778,13.09,13.09,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018352034x816118651537801300,10,1.0,0,32.0,11.7,11.7,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018352034x816118651537801300,10,2.0,31,32.0,11.7,11.7,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018352034x816118651537801300,10,3.0,63,32.0,11.7,11.7,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018352034x816118651537801300,10,3.0,93,32.0,11.7,11.7,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018352034x816118651537801300,10,3.0,142,32.0,11.7,11.7,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018352034x816118651537801300,10,3.0,153,32.0,11.7,11.7,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018352034x816118651537801300,10,3.0,183,32.0,11.7,11.7,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018352034x816118651537801300,10,4.0,214,32.0,11.7,11.7,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018352034x816118651537801300,10,3.0,262,32.0,11.7,11.7,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018352034x816118651537801300,10,3.0,291,32.0,11.7,11.7,medium,4369,998,0.9826238053866203,7.0,748.0
Dec-23,694,1696018352092x498374106707170940,10,1.0,0,28.444444444444443,12.558,12.558,medium,2594,646,0.9898107714701602,1297.0,666.0
Dec-23,694,1696018352092x498374106707170940,10,2.0,23,28.444444444444443,12.558,12.558,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018352092x498374106707170940,10,3.0,56,28.444444444444443,12.558,12.558,medium,3160,765,0.9987878787878788,845.0,791.0
Mar-24,938,1696018352092x498374106707170940,10,3.0,93,28.444444444444443,12.558,12.558,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Mar-24,938,1696018352092x498374106707170940,10,3.0,115,28.444444444444443,12.558,12.558,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018352092x498374106707170940,10,4.0,125,28.444444444444443,12.558,12.558,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018352092x498374106707170940,10,4.0,155,28.444444444444443,12.558,12.558,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018352092x498374106707170940,10,4.0,186,28.444444444444443,12.558,12.558,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018352092x498374106707170940,10,3.0,231,28.444444444444443,12.558,12.558,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018352092x498374106707170940,10,3.0,260,28.444444444444443,12.558,12.558,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018352115x939534575254640000,9,1.0,0,31.625,17.9,17.9,medium,2296,576,0.9915254237288136,1180.0,903.0
Jan-24,834,1696018352115x939534575254640000,9,2.0,34,31.625,17.9,17.9,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018352115x939534575254640000,9,3.0,66,31.625,17.9,17.9,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018352115x939534575254640000,9,3.0,96,31.625,17.9,17.9,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018352115x939534575254640000,9,3.0,129,31.625,17.9,17.9,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018352115x939534575254640000,9,3.0,165,31.625,17.9,17.9,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018352115x939534575254640000,9,3.0,189,31.625,17.9,17.9,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018352115x939534575254640000,9,4.0,216,31.625,17.9,17.9,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018352115x939534575254640000,9,3.0,255,31.625,17.9,17.9,medium,4369,998,0.9826238053866203,7.0,748.0
Dec-23,694,1696018352132x379347373857131140,10,1.0,0,26.77777777777778,10.51,10.51,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018352132x379347373857131140,10,2.0,30,26.77777777777778,10.51,10.51,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018352132x379347373857131140,10,3.0,63,26.77777777777778,10.51,10.51,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018352132x379347373857131140,10,3.0,93,26.77777777777778,10.51,10.51,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018352132x379347373857131140,10,3.0,124,26.77777777777778,10.51,10.51,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018352132x379347373857131140,10,4.0,153,26.77777777777778,10.51,10.51,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018352132x379347373857131140,10,3.0,183,26.77777777777778,10.51,10.51,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018352132x379347373857131140,10,4.0,212,26.77777777777778,10.51,10.51,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018352132x379347373857131140,10,4.0,243,26.77777777777778,10.51,10.51,medium,4369,998,0.9826238053866203,7.0,748.0
Aug-24,1297,1696018352132x379347373857131140,10,4.0,245,26.77777777777778,10.51,10.51,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018352678x440669191722247200,11,1.0,0,27.4,15.526,15.526,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018352678x440669191722247200,11,2.0,29,27.4,15.526,15.526,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018352678x440669191722247200,11,3.0,62,27.4,15.526,15.526,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018352678x440669191722247200,11,3.0,91,27.4,15.526,15.526,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018352678x440669191722247200,11,3.0,124,27.4,15.526,15.526,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018352678x440669191722247200,11,3.0,155,27.4,15.526,15.526,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018352678x440669191722247200,11,3.0,188,27.4,15.526,15.526,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018352678x440669191722247200,11,3.0,218,27.4,15.526,15.526,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018352678x440669191722247200,11,3.0,248,27.4,15.526,15.526,medium,4219,985,0.9955277280858676,3.0,751.0
Jul-24,1416,1696018352678x440669191722247200,11,4.0,250,27.4,15.526,15.526,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018352678x440669191722247200,11,4.0,279,27.4,15.526,15.526,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018352720x450421832408779000,11,1.0,0,25.5,12.155,12.155,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018352720x450421832408779000,11,2.0,37,25.5,12.155,12.155,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018352720x450421832408779000,11,3.0,69,25.5,12.155,12.155,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018352720x450421832408779000,11,3.0,100,25.5,12.155,12.155,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018352720x450421832408779000,11,3.0,129,25.5,12.155,12.155,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018352720x450421832408779000,11,4.0,134,25.5,12.155,12.155,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018352720x450421832408779000,11,3.0,190,25.5,12.155,12.155,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018352720x450421832408779000,11,3.0,221,25.5,12.155,12.155,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018352720x450421832408779000,11,3.0,224,25.5,12.155,12.155,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018352720x450421832408779000,11,4.0,260,25.5,12.155,12.155,medium,4369,998,0.9826238053866203,7.0,748.0
Aug-24,1297,1696018352720x450421832408779000,11,5.0,261,25.5,12.155,12.155,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018352929x334996558946628000,10,1.0,0,30.11111111111111,12.495,12.495,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018352929x334996558946628000,10,2.0,30,30.11111111111111,12.495,12.495,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018352929x334996558946628000,10,3.0,62,30.11111111111111,12.495,12.495,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018352929x334996558946628000,10,3.0,93,30.11111111111111,12.495,12.495,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018352929x334996558946628000,10,3.0,122,30.11111111111111,12.495,12.495,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018352929x334996558946628000,10,3.0,153,30.11111111111111,12.495,12.495,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018352929x334996558946628000,10,4.0,183,30.11111111111111,12.495,12.495,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018352929x334996558946628000,10,4.0,204,30.11111111111111,12.495,12.495,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018352929x334996558946628000,10,4.0,239,30.11111111111111,12.495,12.495,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018352929x334996558946628000,10,3.0,275,30.11111111111111,12.495,12.495,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018352950x329835103682641500,10,1.0,0,30.666666666666668,23.437,23.437,far,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018352950x329835103682641500,10,2.0,28,30.666666666666668,23.437,23.437,far,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018352950x329835103682641500,10,3.0,57,30.666666666666668,23.437,23.437,far,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018352950x329835103682641500,10,3.0,91,30.666666666666668,23.437,23.437,far,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018352950x329835103682641500,10,3.0,119,30.666666666666668,23.437,23.437,far,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018352950x329835103682641500,10,4.0,147,30.666666666666668,23.437,23.437,far,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018352950x329835103682641500,10,3.0,182,30.666666666666668,23.437,23.437,far,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018352950x329835103682641500,10,3.0,210,30.666666666666668,23.437,23.437,far,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018352950x329835103682641500,10,3.0,245,30.666666666666668,23.437,23.437,far,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018352950x329835103682641500,10,3.0,280,30.666666666666668,23.437,23.437,far,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018353458x918144142054442200,11,1.0,0,24.9,9.507,9.507,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018353458x918144142054442200,11,2.0,31,24.9,9.507,9.507,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018353458x918144142054442200,11,3.0,59,24.9,9.507,9.507,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018353458x918144142054442200,11,3.0,92,24.9,9.507,9.507,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018353458x918144142054442200,11,3.0,121,24.9,9.507,9.507,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018353458x918144142054442200,11,3.0,154,24.9,9.507,9.507,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018353458x918144142054442200,11,3.0,182,24.9,9.507,9.507,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018353458x918144142054442200,11,4.0,188,24.9,9.507,9.507,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018353458x918144142054442200,11,4.0,219,24.9,9.507,9.507,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018353458x918144142054442200,11,4.0,250,24.9,9.507,9.507,medium,4369,998,0.9826238053866203,7.0,748.0
Aug-24,1297,1696018353458x918144142054442200,11,5.0,252,24.9,9.507,9.507,medium,4369,998,0.9826238053866203,7.0,748.0
Dec-23,694,1696018353658x147265248016505100,9,1.0,0,27.875,13.058,13.058,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018353658x147265248016505100,9,2.0,30,27.875,13.058,13.058,medium,3160,765,0.9987878787878788,845.0,791.0
